vessel_id,datetime,lat,lon,sog,cog,sea_surface_temperature,sea_surface_salinity,current_speed,wind,tide,bottom_depth,chlorophyll,DIN,DIP,dissolved_oxygen,fishery_density,month,hour,mean_ship_course_change,standard_deviation_of_ship_course_change,histogram_of_ship_course_change,mean_ship_course_change_per_velocity_stage,mean_velocity_change,standard_deviation_of_velocity_change,mean_velocity,histogram_of_velocity,histogram_of_velocity_change,velocity_change_per_velocity_stage,is_suspicious,confidence,speed_change_rate,course_change_rate,distance_traveled,is_loitering,loitering_duration,is_night,night_activity_ratio,nk_proximity,fishing_zone_proximity
SAMPLE_VESSEL_000,2024-01-01 10:00:00,34.26333396438892,130.36811336841558,14.614883963956622,285.5248060258605,14.373103543233436,31.402947486061628,1.21683390364404,11.67268771776681,1.3771410445318177,50.53912326866102,4.666897236268699,9.639003245655108,0.36332853767265005,8.645226244821277,29.382975145016154,1,10,27.639109978618094,7.192754036492977,0.8875919664026514,2.598864283265312,0.44281675390326125,4.611079010071233,14.614883963956622,0.7265518297228427,0.9292387691106562,9.801422387363768,0,0.2895426982509826,6.054014799742651,-68.16412469010874,0.9691526780178001,0,0.0,0,0.5454545454545454,0.13876880396525076,0.2248336277172531
SAMPLE_VESSEL_000,2024-01-01 11:00:00,34.26644440575567,130.34848413573178,12.850874348684165,324.1669649008322,19.065473718419,31.469487542921062,0.4293608701370486,6.576286139490008,0.5051572851365438,173.69490615453296,2.4991329347667515,8.626035539115806,0.8608151927418246,5.4192146917472535,94.83481079884703,1,11,12.394023118610066,8.721079807815393,0.5362650488139262,8.706615775803712,-3.6615149193587158,5.402004421024457,12.850874348684165,0.5170473976259963,0.8448572252105697,3.2952150251248478,0,0.23959810348642036,-1.7640096152724567,38.6421588749717,1.8367125513798435,0,0.0,0,0.5,0.13896824058583984,0.22584105348583686
SAMPLE_VESSEL_000,2024-01-01 12:00:00,34.255910537109905,130.36665108578555,8.916798129637689,342.1546310766945,19.725650732471053,33.926934587112946,1.9557269997669036,1.8804120928668118,-1.5194937332455005,106.23202193045151,1.070674716011776,16.367101858434715,0.41297287312339304,7.796016712402035,86.24845237046557,1,12,15.138633145519462,13.850604864553862,0.8757570993733077,3.4008862819039765,0.7897300659963613,4.444367207311693,8.916798129637689,0.2193397193290072,0.22789407663182815,4.296149790343505,0,0.20973734633356544,-3.934076219046476,17.987666175862273,2.0394531664278066,0,0.0,0,0.46153846153846156,0.1386474919688805,0.22482524053971722
SAMPLE_VESSEL_000,2024-01-01 13:00:00,34.24650029113718,130.34889112489697,8.721682940360099,174.58118262641955,13.880227652925214,31.595424294292126,1.192447813520163,13.841292634485425,1.3599576695672995,19.076825175012804,4.925767648534794,10.105556455008118,1.5569989975524947,8.084219683155052,5.103335966649136,1,13,3.8312781054783143,13.94009710697338,0.49914821160484835,18.00027484853892,3.3550363982052565,2.1304115627085163,8.721682940360099,0.8828363015760208,0.10718355626742704,2.2084487723465007,0,0.23975896138471248,-0.19511518927759042,-167.57344845027495,1.9389247601064339,0,0.0,0,0.42857142857142855,0.13860968526754636,0.22560055398721798
SAMPLE_VESSEL_000,2024-01-01 14:00:00,34.259413593098266,130.3634162372391,11.209868394986533,198.29007089185183,12.377061632356977,32.55044742535531,1.0077046631189546,12.512707469537698,-0.5114103770939726,126.28460743926938,2.9455758728399806,0.8003541522534796,1.483071393893432,6.9654892742314996,6.0635958010707425,1,14,24.47802543955241,3.257235903512234,0.5458424768558442,17.340143010140572,-1.4158635062163527,3.8494682147366377,11.209868394986533,0.7283468796768398,0.7276370071314284,8.19632738460847,0,0.23102583231828466,2.488185454626434,23.70888826543228,1.9606118576916938,0,0.0,0,0.4,0.13873349189399606,0.22502322994282578
SAMPLE_VESSEL_000,2024-01-01 15:00:00,34.24405867374695,130.36133020424504,10.589750173644308,210.69274677167957,10.415305776814032,32.01662367173597,1.8214393624391192,0.29648099980193576,0.9714388042513327,190.13842255094198,2.360543702238115,4.937298715970682,1.8146304883623718,8.03910532593017,69.5535123539723,1,15,8.96985254375555,4.590234149882174,0.20291901127036427,5.296380480522737,3.725310414190318,6.527101601720443,10.589750173644308,0.2500512448731931,0.44495060815734877,9.16960710774412,0,0.20930789494737173,-0.6201182213422243,12.40267587982774,1.7181203539237315,0,0.0,0,0.375,0.1384758812466661,0.22495746006609452
SAMPLE_VESSEL_000,2024-01-01 16:00:00,34.240024375619825,130.37399873984444,8.244797062697256,161.6416829171186,23.102555645695883,33.58265785070043,0.7471631205036371,1.5305077285726183,-1.9760065613481745,81.0891116650536,1.2893227123480462,6.319682164751099,0.35349201290393606,7.9900818332578645,59.000368866828914,1,16,17.636089281083894,1.8540123253162482,0.20585702977862752,11.533654669344857,2.6550308600981563,7.155179973005326,8.244797062697256,0.3819096295186676,0.9056062776920952,2.984970647049847,0,0.29514420004499703,-2.3449531109470527,-49.051063854560965,1.2479242604894447,0,0.0,0,0.35294117647058826,0.13831214241075798,0.22428916655966633
SAMPLE_VESSEL_000,2024-01-01 17:00:00,34.230120263268816,130.3792677366648,7.9372405014208205,287.0586120152211,22.885138279389263,30.241281068538637,1.2896582561915249,2.7031126890473507,1.429695593368094,54.60418100824853,3.964259792579887,13.686074635999269,1.5959759901340391,7.5815397217632245,10.158699449742203,1,17,20.26913742121878,12.30486781446739,0.047720740658423466,4.743785796694915,4.558263098340295,6.371892069761761,7.9372405014208205,0.1643744036349547,0.4367279173875074,5.789252174045148,0,0.27584095315900625,-0.30755656127643505,125.41692909810251,1.2031003194208945,0,0.0,0,0.3333333333333333,0.138098887318972,0.223921183286269
SAMPLE_VESSEL_000,2024-01-01 18:00:00,34.24068540354848,130.34702519176378,3.3570614857156738,112.98978812668416,19.363284347406577,32.082679138494214,0.3900712526108583,0.7297261112203834,-1.8539857240358044,95.47536686414345,1.0116041768056163,18.705390772274363,1.5762608684113975,8.077033654357813,72.09926965548483,1,18,1.5500475650393297,6.288856788833076,0.8782716825854175,10.297620667137648,4.04119400587602,7.225061077437221,3.3570614857156738,0.005172708011774607,0.8881364418691597,0.41316245972542576,0,0.21166622977929084,-4.580179015705147,-174.06882388853694,3.1883357275984294,0,0.0,0,0.3157894736842105,0.13851983793728084,0.2256279694425953
SAMPLE_VESSEL_000,2024-01-01 19:00:00,34.2454139795481,130.33327766380614,12.875780619703798,204.653302885163,19.97611859970816,30.164518984514874,1.777835293038453,13.504923421996901,1.4262655064956218,28.133687348037647,1.2125169707929608,2.468735130170514,1.3758071986759464,9.261191654965645,38.24583227251169,1,19,10.465603417367657,7.538721835014447,0.7597708934561714,16.01662274204509,-2.118490476419468,0.39433939820143316,12.875780619703798,0.9801232041819629,0.5582566276892875,0.43164816308178366,0,0.22329380286423117,9.518719133988125,91.66351475847883,1.3686979209590606,0,0.0,0,0.3,0.13870346578459547,0.22636613158255697
SAMPLE_VESSEL_000,2024-01-01 20:00:00,34.25994221579033,130.3841100534167,9.24746867703356,166.78559548557317,15.903564600993846,31.47016038146391,1.7612808173326586,14.57249613345859,-1.477158486815187,169.41625764722372,4.752153813642085,8.847260094795482,1.611074997035629,7.836913129535509,98.29713123895901,1,20,15.753467364327356,14.89789874595257,0.5983122201823425,6.401556851189387,3.5782932218742722,8.065812178826334,9.24746867703356,0.41057675714575226,0.6186819592859697,1.759633726603007,0,0.0628989516646775,-3.628311942670239,-37.86770739958982,4.943399575606127,0,0.0,0,0.25,0.1385908373221642,0.2240100606980391
SAMPLE_VESSEL_000,2024-01-01 21:00:00,34.23528674225339,130.34259642536585,7.768461008826898,103.64216726493171,14.94691436831313,33.60964066858899,1.2906554450427323,11.417795954024202,-0.125383537377866,109.86296037691619,0.8326104039890376,15.367041276061723,1.3297519210564825,9.925393054874494,50.7306534661667,1,21,18.37314217180268,6.677601984699829,0.9575249908819121,2.0324379193097797,-4.196966951057943,4.370915335534237,7.768461008826898,0.36911201636278457,0.9674316988443903,4.997520297273289,0,0.2174793661375098,-1.4790076682066617,-63.143428220641454,4.6985092441730165,0,0.0,0,0.2,0.13845595026968988,0.22578685959441738
SAMPLE_VESSEL_000,2024-01-01 22:00:00,34.276260771282075,130.3765013214389,9.775147295404672,260.4930878304419,23.725698959402678,30.1711489811725,0.4807234076128031,4.177709054636155,-0.0752615594083057,112.29175959290068,3.4020082189885117,12.541265438963634,0.41810627348976515,5.33043231585179,93.75739458922912,1,22,6.268423145309281,13.100436341038778,0.7582920368561091,19.685121954192986,3.806178648516123,0.299614152090778,9.775147295404672,0.4071741966072069,0.06046515386521123,5.06027441820431,0,0.061041359427525047,2.006686286577774,156.85092056551017,5.519782064905875,0,0.0,1,0.2,0.1389372196570869,0.22455784487219835
SAMPLE_VESSEL_000,2024-01-01 23:00:00,34.26667612280848,130.37828001226154,12.112774801908104,122.02369005303328,16.553325517044875,33.41848758751785,1.2183948828856819,7.361097152715926,-0.6800029791083966,62.807399409249555,2.6412215299918125,2.100907688899145,1.1009225771886142,6.469017821902178,13.389663731162017,1,23,25.33041310882954,14.838223544415795,0.8293184972956589,13.222153530266795,2.483056584822455,3.610097402129301,12.112774801908104,0.28113812058552057,0.0045494418038921625,0.20160288904759405,0,0.19706593924248278,2.3376275065034324,-138.4693977774086,1.0782239618905731,0,0.0,1,0.2,0.13875341613330586,0.22436841723845877
SAMPLE_VESSEL_000,2024-01-02 00:00:00,34.288499373246616,130.35589539107482,10.948926571545678,239.59578731726543,14.382841752947645,33.70462590303825,0.56179678143884,11.919068992956337,-0.38484024267512407,68.46656707346753,0.4740148426507744,5.0171800616562106,1.2497262832956764,8.516697160003762,83.78398851923717,1,0,5.720071076814017,9.840659343419146,0.4942770505588602,0.1390331747376372,-3.9080254812679693,8.876817377230186,10.948926571545678,0.8169264561532766,0.2906846794494903,9.395137650314153,0,0.2998383748914587,-1.1638482303624258,117.57209726423216,3.1810048267435844,0,0.0,1,0.2,0.13930860609788034,0.22570862886284176
SAMPLE_VESSEL_000,2024-01-02 01:00:00,34.24984880836377,130.3432606475632,10.454695606160303,183.1887040485043,21.95784092041253,33.366149800315235,0.3821542608844155,5.100600981804716,0.6797914714496898,138.26388607368307,4.554313504296631,8.06569394472808,0.6427586189482482,8.75524434242717,29.27514843263016,1,1,20.74125235723789,1.8478704367253673,0.8135471496025202,15.813004055123884,2.1217429719722256,5.265784681677454,10.454695606160303,0.70310793107836,0.8311833201614538,1.2682571636026274,0,0.18895164535929493,-0.49423096538537514,-56.40708326876114,4.451809874540178,0,0.0,1,0.2,0.138710182781124,0.22591795674248585
SAMPLE_VESSEL_000,2024-01-02 02:00:00,34.228162505002,130.39227285219002,6.222971540663895,339.76836783014363,23.185154679908734,31.428844899563114,0.12391117699306298,10.427464999759916,0.6984649042019746,186.04069686759675,1.9509374319254176,10.534241252961332,0.2610783740342435,7.022140823023844,36.43092017399563,1,2,6.386471313068782,0.02243261261589302,0.9176551403371234,8.65397012807956,3.536907049308413,0.9043619768798372,6.222971540663895,0.9127550925984175,0.6002110288363246,5.115168081248273,0,0.16830252952033337,-4.231724065496408,156.57966378163934,5.110161894578177,0,0.0,1,0.25,0.1379697446745126,0.2232655025217587
SAMPLE_VESSEL_000,2024-01-02 03:00:00,34.25809719018055,130.3830223287267,13.006641998062676,322.25022724702507,16.087418252096114,31.248865764150622,0.15929502923408068,5.64275302651523,0.35177458651634996,165.23591515706224,0.5277971494855797,15.42204377931408,1.9540898681004042,5.424830918958632,86.13353234180397,1,3,1.9373139555461305,12.62795016549418,0.36331578253513286,18.365622029530513,-4.064125888283193,9.408292698469278,13.006641998062676,0.4344764624341204,0.866868345677801,4.217165522109433,0,0.12821371412639687,6.783670457398781,-17.518140583118566,3.4354772861478415,0,0.0,1,0.3,0.13856612352427075,0.2240435786855082
SAMPLE_VESSEL_000,2024-01-02 04:00:00,34.31399156191122,130.3701654921867,14.098214586915388,308.56013091469066,23.84924970279594,34.47445754409035,1.7047921773356312,4.443928321592396,1.5788269518079279,68.5505385907507,4.551816938180153,10.014182761767811,0.4198724936966953,8.331441927944757,81.54637237824944,1,4,17.856882959236884,10.332240716812931,0.18721390540463767,13.24036568218061,0.24812173472789856,2.7968042982248367,14.098214586915388,0.8773152855113022,0.6194281472364602,4.822702768935808,0,0.08013064469661611,1.0915725888527117,-13.690096332334406,6.32641883316419,0,0.0,1,0.35,0.13966040878446487,0.22526193044240186
SAMPLE_VESSEL_000,2024-01-02 05:00:00,34.30063934461142,130.38577869323876,15.767304628916659,175.70730461556147,14.249421257801039,32.284236715712574,1.9203866835246302,11.815712139290767,0.8323345004602927,51.096981737566765,4.238671064538437,6.726798283286701,0.2506789529249396,5.314958146908816,95.74130259758924,1,5,16.624551998599568,3.063019208620993,0.8429586349824916,5.067746232206298,0.4960470476793577,6.545881100089057,15.767304628916659,0.19971253447260096,0.3549057189357897,4.393543194193961,0,0.2327559178645704,1.6690900420012706,-132.8528262991292,2.0641927661491346,0,0.0,1,0.4,0.13930362870315194,0.2243533983569807
SAMPLE_VESSEL_000,2024-01-02 06:00:00,34.22769587024561,130.3632392256305,6.4179637755305325,91.20903412461898,16.90978183243881,33.01713759830564,0.8671060835357762,0.30091561038455117,-1.4105657168869445,160.2430092048768,0.3319307519628185,4.364822046423205,0.42468597056816226,5.463477392713759,94.54061238031248,1,6,9.494025229889088,0.16766749976979245,0.5158107665984206,8.925824340823175,4.016673569403154,6.528801777735681,6.4179637755305325,0.9335626180065209,0.7495216741544024,5.288684656126051,0,0.09814975694640761,-9.349340853386126,-84.49827049094249,8.371245354481765,0,0.0,0,0.4,0.13817233591109934,0.22468009100569405
SAMPLE_VESSEL_000,2024-01-02 07:00:00,34.25425655853534,130.37820501346954,11.676821358022828,275.58388956836455,19.038834930947974,33.76628629644759,0.08877873434869721,13.218281489784959,-1.1403085738243046,80.14453020503456,1.3775394671107204,9.411280159272335,1.5930133089005554,9.675346616880779,83.4150398089393,1,7,23.43977720029866,4.385612429331088,0.9414050254318407,12.22342584535252,-0.585765539547699,5.636371714885087,11.676821358022828,0.5649418576943821,0.9124715242153194,9.820315484560558,0,0.0788205053118211,5.258857582492295,-175.62514455625444,3.258094645710147,0,0.0,0,0.4,0.138533423004086,0.22423848059516563
SAMPLE_VESSEL_000,2024-01-02 08:00:00,34.27274233165725,130.44628346819678,7.251677471894144,71.05249520515977,13.148277923416309,33.49292111710726,0.4418650220430911,12.349539115349277,1.691648278442878,199.5335201850429,0.4704031512020122,5.030030959776828,1.7026022371845655,5.854893300232122,36.521943141764076,1,8,8.335601935499753,7.085010263818716,0.7354547560234997,18.455249401798753,0.2721808867104214,3.462989959310947,7.251677471894144,0.07701456508905502,0.07308198108856323,1.6368477409972437,0,0.15544066493262815,-4.425143886128684,155.46860563679522,6.585286839105401,0,0.0,0,0.4,0.13835423983456419,0.2211321364625524
SAMPLE_VESSEL_000,2024-01-02 09:00:00,34.249693692171086,130.38626546445175,8.784449374491954,229.2007517823287,16.318593345902396,30.892042589972405,1.8728781967813308,12.361679677549457,0.6418062296448701,55.81523154028462,0.15408724639015184,5.878802155697656,0.8411793115773811,6.427976360931847,78.33138469436514,1,9,15.1534288910184,0.37926603121880564,0.0880903726627773,8.938513678410146,0.11684869614054794,3.5009350511175152,8.784449374491954,0.9739564736522215,0.2771470593775187,2.3199810685754265,0,0.24883545948977437,1.5327719025978102,158.14825657716892,6.082029037682526,0,0.0,0,0.4,0.138393442374274,0.22379407808565938
SAMPLE_VESSEL_000,2024-01-02 10:00:00,34.265997356056815,130.39800311147093,8.74330137430096,11.82811131004533,16.409849964856974,31.565727593176465,1.6295257600888107,14.41903814523696,-1.6124665243464502,152.49018173390616,1.6071545783154173,16.434775111540368,0.9478126552765982,8.039340859940502,12.082981989870035,1,10,24.08925997732539,2.512756385357639,0.9078617574733443,17.82689342945447,-2.7625781709092845,8.64278846755814,8.74330137430096,0.825227970314389,0.4614809149133885,1.9958679393678658,0,0.2362661370300551,-0.04114800019099363,142.62735952771664,2.109555464991112,0,0.0,0,0.4,0.13859553301173613,0.22339503267570596
SAMPLE_VESSEL_000,2024-01-02 11:00:00,34.30106375935865,130.37283779653606,11.49641790135429,177.63995766468278,19.87042934046075,30.228066090100473,0.07407283363028272,12.923156349645508,1.8445304248665821,46.059411649776564,1.5042898308473824,17.256392474950232,0.16604051650148843,5.21017840136713,74.65043860113752,1,11,26.994583930319138,9.720254522824781,0.2511812110429029,17.404511048718962,-0.31132119355360754,4.308664538176528,11.49641790135429,0.02836369833271213,0.7940876356056618,1.1615115750631366,0,0.06372065366161873,2.7531165270533293,165.81184635463745,4.533161709829035,0,0.0,0,0.4,0.13940805502867182,0.2249974342961841
SAMPLE_VESSEL_000,2024-01-02 12:00:00,34.2856824427081,130.40146881706147,4.669552659413191,325.30064620338646,17.43659942187379,30.596813497656942,1.7336517763891326,2.3013569442953057,-0.44220895738693144,15.825672183708118,0.9087497567634482,13.009395058740372,1.1406043885969952,5.926281965146512,64.5807629963685,1,12,20.704567619095773,9.328404871597373,0.649301857258419,15.767946049847815,-1.000215891016425,5.86537759823326,4.669552659413191,0.9021974886658003,0.13988154152638899,2.556662374019718,0,0.163785921259039,-6.826865241941099,147.66068853870368,3.137376285998214,0,0.0,0,0.4,0.1389192694725949,0.22343053853739356
SAMPLE_VESSEL_000,2024-01-02 13:00:00,34.26071079010247,130.424243170132,13.852962439607223,131.85038032568306,22.459627542999627,34.30436863505789,0.540646290796736,7.857194657494576,1.3247824488939246,177.47132528975112,1.2572963043338017,6.650268978845391,0.9574629219864388,8.47480266487123,11.650408618197904,1,13,19.586274463205598,14.296038243402942,0.12637941237870565,16.850869836453295,2.545481675095221,8.188424586543462,13.852962439607223,0.7046249327069842,0.38618985335965783,7.125329620323,0,0.18060864401779225,9.183409780194033,166.5497341222966,3.476989787879879,0,0.0,0,0.4,0.13830721985650585,0.22206726886711237
SAMPLE_VESSEL_000,2024-01-02 14:00:00,34.23509657885623,130.37794350294342,7.466403027254242,38.50700447378613,12.8923070203546,32.485037661556575,0.8876618133540901,0.9137289451138414,-0.7444411245344131,165.43587105363306,2.7433895998587143,6.586962289783171,0.5173801154788893,5.046026043069942,91.15792613628447,1,14,15.5243240095873,3.354571467812317,0.8531939532295177,8.338509244247515,-4.703088021309676,3.187759493647108,7.466403027254242,0.30885595220467454,0.7424564555429043,6.517266696355666,0,0.21113666265645553,-6.386559412352981,-93.34337585189692,5.120785527908205,0,0.0,0,0.4,0.1381963209966022,0.22404126203147642
SAMPLE_VESSEL_000,2024-01-02 15:00:00,34.190177238549516,130.38675310591668,11.372596432179988,291.293872964578,24.595119112966625,30.72911003101543,0.399638499484237,14.227366712226186,-0.9783344316596523,114.191311763358,1.8135155596631667,3.613012116735559,0.03129608741366341,6.776657455638988,19.66749400466339,1,15,20.382246357929873,12.232261446449934,0.17691110594206727,0.06295070105037937,3.229146643639881,3.7653257871499832,11.372596432179988,0.61356315382745,0.08793646685969403,3.428585423644109,0,0.21254183761080703,3.9061934049257454,-107.21313150920815,5.060066430247647,0,0.0,0,0.4,0.1373442671344107,0.22310334836058054
SAMPLE_VESSEL_000,2024-01-02 16:00:00,34.25900300045268,130.3391856781188,10.086912679687762,226.97565102186238,16.0145671389564,32.67640854675266,0.39616403914358855,8.471113588203037,-0.6223029271447924,162.14521379231613,4.6491178369456305,10.785699202083638,0.4522399677788227,6.898189843344843,99.3031611328935,1,16,15.932438004127269,12.17975893666622,0.023847067002082722,14.138513593275139,2.3262817455180063,5.374480874361653,10.086912679687762,0.12897361845234268,0.26576999162777415,3.2279040060175737,0,0.14117431236432648,-1.2856837524922256,-64.31822194271561,8.814526732556683,0,0.0,0,0.4,0.1389031469370374,0.22622311265821116
SAMPLE_VESSEL_000,2024-01-02 17:00:00,34.19533396789358,130.40577351205948,13.813052148135718,106.85738844221639,10.604667695661174,30.771764018996965,1.2497318277960587,6.395075897331434,0.5520503761713349,138.28336673682136,4.605989799968744,6.426683789979144,1.0377639732060893,5.265282278934187,41.398936704107335,1,17,27.568036050516984,1.7475997592524029,0.27977305663583796,4.074413466476681,3.6229598878655023,6.866345239890511,13.813052148135718,0.31847649771163333,0.23968985106560736,0.31397630948415745,0,0.1901692985008785,3.726139468447956,-120.11826257964599,9.35946957566072,0,0.0,0,0.4,0.1372973468400859,0.22224493758006258
SAMPLE_VESSEL_000,2024-01-02 18:00:00,34.21270054367842,130.33390610209585,8.841417810840957,38.29572842403537,15.125610730856055,33.99251651507266,0.5235759074430495,9.946958593848482,-0.03871423865668433,54.23309187824681,4.3533008101371795,7.297413135555351,0.235472182525454,9.09661506191827,52.63217468875847,1,18,5.631358198844408,1.8025695644309851,0.39530542692617676,6.055968037263897,-4.518124673952039,8.473818639977841,8.841417810840957,0.6121992214643164,0.3444449053260733,5.464168570248428,0,0.17026547096102163,-4.971634337294761,-68.56166001818102,6.885463456709751,0,0.0,0,0.35,0.13811795066706062,0.22595780156669856
